name,description,category1,brand,price,images
"Davenport","DAVENPORT is a combination of rustic tones and textures, which makes it the perfect product for any commercial installation that requires performance as well as aesthetic appeal. These latest colour and texture trends are not just for “show”, they are backed up by a 0,55mm wear layer which means it will perform in heavy commercial areas as well as look great in any trendy home.","luxury-vinyl-tiles","Belgotex","3","http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/01/image_retrieve.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/01/soybean.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/01/pekea-nut.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/01/peanut.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/01/mockernut.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/01/macadamia-nut.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/01/breadnut.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/01/chilean-hazel.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/01/gabon-nut.jpg | "
"Debutant","Debutant’s wood-look finish will be the envy of your guests!  The silky striations hold a beauty without comparison and its easy maintenance makes this LVT a must for you!","luxury-vinyl-tiles","Constantia","2","http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/Debutant-Installation.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/artic-oak.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/varnish-oak.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/silk-ash.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/rustic-pine8.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/old-oak8.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/ivory.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/driftwood9.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/cappuccino4.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/cedarwood.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/chalked-grey.jpg | "
"Discovery","Our Discovery LVT range is uniquely coloured with varying hues from dark to light,  This allows optimal choice when selecting floors for your new home.","luxury-vinyl-tiles","Constantia","3","http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/Discovery-Installation.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/stained-beech.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/rustic-pine1.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/old-oak9.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/loft-white.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/farm-house-oak.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/elegent-oak.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/cherry-wood.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/castle-oak1.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/cappuccino.jpg | "
"Elegant Living","If you are looking for something “green”, Elegant Living LVT’s are eco-friendly and waterproof and are furthered with a long-life expectancy.","luxury-vinyl-tiles","Constantia","3","http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/Elegant-Living-Installation.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/Sandstone.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/sacro-cherry.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/mountain-grey.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/grey-ash.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/alpine-white.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/4-country-oak.jpg | "
"Flagship","If you are looking for something “green”, Flagship LVT’s are eco-friendly and water resistant as well as enhanced with a long-life expectancy.","luxury-vinyl-tiles","Constantia","3","http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/Flagship-Installation.png | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/african-oak7.png | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/sand-stone8.png | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/sacro-cherry7.png | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/oaked-grey5.png | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/oak-merlot4.png | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/mountain-grey2.png | "
"Krono Xonic","Krono Xonic was subjected to long-term, comprehensive testing and we are proud of the results. These not only relate to quality and user-friendliness but with the vinyl itself, directly to its impact on the environment. Krono Xonic is entirely free of plasticizers and therefore can be fully recycled.","luxury-vinyl-tiles","Global Stream","3","http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/07/install48.png | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/07/r029-coopers-classic.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/07/r028-gran-reserva.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/07/r025-pennsylvania.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/07/r024-rocky-mountain-way.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/07/r023-anchorage.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/07/r022-long-beach.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/07/r013-sandstorm.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/07/r014-pearly-gates.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/07/r015-columbus.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/07/r017-tortuga.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/07/r018-true-grit.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/07/r019-ocean-drive.jpg | "
"Luxury Click","EchoWood Luxury Click Vinyl flooring is available in a floating, click system that is easy to install. It requires no under layer and delivers a quick and hassle-free turnaround time. It can be installed over existing flooring, such as tiles and because it is a semi-permanent floor, it can be lifted and reinstalled in another area if required.","luxury-vinyl-tiles","Wanabiwood","3","http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/Luxury-Click-Installation.png | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/driftwood1.png | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/white-wash-textured.png | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/sahara-sand3.png | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/maple-wood3.png | "
"Luxury Glue Down","EchoWood Luxury Glue Down Vinyl flooring requires self levelling screed and a glue application for a permanent installation. Because the vinyl plank flooring is durable and moisture resistant, it can go anywhere.","luxury-vinyl-tiles","Wanabiwood","2","http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/Luxury-Glue-Down-Installation-1.png | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/tuscan-cream-1.png | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/maple-wood-1.png | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/driftwood-1.png | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/barnyard-pine-1.png | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/textured-cherry.png | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/sahara-sand.png | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/moonstone.png | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/rustic-wood.png | "
"Maddison","Maddison just oozes eccentricity!  These unique colours, accompanied with low maintenance are sure to please one and all!!","luxury-vinyl-tiles","Constantia","3","http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/Maddison-Installation.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/pampas8.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/namib25.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/karoo4.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/kalahari28.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/antartic9.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/arctic7.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/gobi2.jpg | "
"Nature Collection","COMO Luxury Vinyl features the industry’s best quality and technology. Our Nature Collection has a Natural Embossed surface as well as a 4 sided bevel edge to create a more authentic looking wood floor.","luxury-vinyl-tiles","Global Stream","3","http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/Como-Nature-Collection-Installation.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/ocean-storm-cw-934.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/frosty-morning-cw-497.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/dark-night-cw-940.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/willow-cw-462.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/stoney-river-cw-057.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/smokey-cedar-cw-931.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/silver-lining-cw-932.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/sandy-mist-cw-189.jpg | "
"Nottingham","NOTTINGHAM features the revolutionary new TACBAC installation system, as well as the state of the art designs and shades that will transform any space that requires a wood look finish. The colour range is sophisticated but has the natural charm you would expect to find from authentic wooden floors.","luxury-vinyl-tiles","Belgotex","3","http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/01/installation74.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/01/tarara.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/01/tamarind.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/01/osage.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/01/hawthorn.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/01/cumaru8.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/01/amazaque.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/01/ambrosia.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/01/anigre.jpg | "
"Oakland","OAKLAND is the ideal range for any household. The whitewashed and grey designs emphasise the current trends worldwide. All colour ways depict a rustic and authentic look and with OAKLAND you have the benefit of the clic system whereby no glue is required during installation.","luxury-vinyl-tiles","Belgotex","3","http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/Oakland-installation.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/zebra-oak.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/swamp-chestnut-oak.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/shumard-oak.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/scarlet-oak.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/pin-oak.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/live-oak.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/laurel-oak.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/karuka-oak.jpg | "
"Podium Clic","Belgotex Floors’ addition to the Luxury Vinyl Tiles collection, PODIUM CLIC, is inspired by nature, and brings comfort and luxury into your home. PODIUM CLIC features a 360° clic system for easier installation and a Rigid Composite Board backing to resist the appearance of tile grout lines and allow fitting on uneven floors. With sound and water resistant qualities PODIUM CLIC can be used in any room in the home.","luxury-vinyl-tiles","Belgotex","3","http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/Podium-Clic-Install.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/columbian-oak-296l.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/toulon-oak-976m.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/toulon-oak-109s.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/columbian-oak-996e.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/columbian-oak-946m.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/columbian-oak-939m.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/columbian-oak-693m.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/columbian-oak-663d.jpg | "
"Portland","Natural raw timber is nature’s best décor gift to us. In our fast-paced modern world, there is nothing quite like the look and feel of genuine wood to reconnect us with our authentic selves and remind us of what is real. Wood completely transforms ‘functional’ into ‘beautiful’.Because we believe in the beauty of wood without the cost – to nature and your pocket – Belgotex Floors has launched ‘Portland’, a highly durable vinyl flooring plank range with an ultra-realistic wood look. It features a natural wood grain texture in straight, curly or wavy grain patterns, and even the occasional band-sawn effect, which adds warmth, depth and authenticity.Portland is durable and water-resistant, which means it’s great for bathrooms, kitchens and poolrooms, and the perfect floorcovering for a holiday beach home. It’s also easy to clean, quiet and comfortable underfoot. And the contemporary colour range will completely change the look and feel of your interior into a cool, natural environment – a place to reconnect with your authentic self.","luxury-vinyl-tiles","Belgotex","2","http://www.topcarpetsandfloors.co.za/wp-content/uploads/2017/01/Portland-Installation.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2017/01/Brown-Heart.png | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2017/01/Holm.png | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2017/01/Lancewood.png | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2017/01/Basswood.png | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2017/01/Tamo.png | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2017/01/Queensland.png | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2017/01/Pacific.png | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2017/01/Marblewood.png | "
"Rococo","Rococo, the latest innovation by Van Dyck – is one of the most luxurious stick-down vinyl planks (LVTs) on the market. This range, in stylish colours and designs has bevelled edges and is suitable for heavy commercial and residential use. The planks are larger than usual at 178 by 1219mm, making this range easy and quick to install, as well as proving a stylish and contemporary look.","luxury-vinyl-tiles","Van Dyck","2","http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/Rococo-Installation.png | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/smoky-taupe.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/raincloud-grey.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/nutmeg-wishes.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/mercury-cloud.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/flaming-dahlia.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/dusted-truffle.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/cocoa-avenue.jpg | http://www.topcarpetsandfloors.co.za/wp-content/uploads/2016/03/Champagne-Shadow.png | "
